지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위)
108,서울,1981-05-05,14.8,9.1,610,20.7,1455,,,,,,,15,200,1513,11.3,200,1510,3.6,3078,230
108,서울,1981-05-06,17.4,11.5,608,23.3,1454,,,,,,,9.4,200,1415,6.3,200,1240,2.6,2246,270
108,서울,1981-05-07,18,13.8,600,22.9,1352,,,,,,,9.4,270,1434,7.3,230,2200,2.5,2168,270
108,서울,1981-05-08,18.7,14.9,210,22.6,1445,1.95,0,,0,,0,13.6,200,2154,8.3,230,1820,3.5,3034,200
108,서울,1981-05-09,17,15.3,910,21.2,0,12.22,1.4,2230,4,2228,13.4,11.7,200,43,7.7,270,820,3.6,3148,50
108,서울,1981-05-10,16.7,14.8,2400,17.6,1400,21.17,6.6,1528,17.2,1505,38.2,10.6,270,2346,8.3,270,2400,1.9,1672,50
108,서울,1981-05-11,12.5,10.1,2400,15.2,1228,4.25,.5,34,1.6,34,2.9,14.8,270,1305,9.3,270,1400,5.1,4440,230
108,서울,1981-05-12,12.6,9.4,610,16,1420,,,,,,,15.1,230,1342,8.5,230,1350,5,4285,230
108,서울,1981-05-13,13.7,8.8,600,18.4,1550,,,,,,,12.4,270,1415,7.7,270,1430,3.4,2916,230
108,서울,1981-05-14,15.7,9.1,600,20,1531,,,,,,,10.7,200,2211,5,200,2220,1.5,1306,270
108,서울,1981-05-15,18.6,14.9,548,22,1518,5.82,.1,2145,.2,2145,.2,10.3,290,415,4.7,90,1700,2.5,2120,50
108,서울,1981-05-16,12.2,10.6,2400,16.4,0,14.75,.8,1320,3.5,1300,13.5,12.4,50,2305,7.2,50,2340,4.2,3594,50
108,서울,1981-05-17,10.8,8.1,2400,13.8,1615,,,,,,,12.1,50,502,7.3,50,515,3.7,3210,50
108,서울,1981-05-18,10.3,6.7,405,14,1454,1.07,.1,1022,.1,1010,.1,8.8,230,1809,5.7,320,1320,1.7,1497,230
108,서울,1981-05-19,12.8,10,700,17.7,1518,3.45,.1,612,.1,600,.1,7,200,1512,5.3,250,2000,1.9,1618,230
108,서울,1981-05-20,12.8,9.7,405,18.8,1547,,,,,,,9.7,270,1748,7.7,270,1750,3.6,3096,230
108,서울,1981-05-21,15.6,9.6,555,22.8,1425,,,,,,,10.6,270,1512,8.7,270,1330,3,2626,270
108,서울,1981-05-22,17.8,13.3,415,23.8,1522,,,,,,,9,230,1554,8.5,230,1600,2.8,2442,230
108,서울,1981-05-23,19.4,13.7,600,25.8,1440,,,,,,,7.4,250,1617,6.7,250,1620,2,1739,230
108,서울,1981-05-24,20.2,16.2,2400,25.8,1430,,,,,,,9.2,230,1531,8.3,230,1740,3.4,2934,230
108,서울,1981-05-25,19.1,13.4,615,24.8,1528,,,,,,,11.6,230,1458,10.7,250,1550,3.1,2690,230
108,서울,1981-05-26,21.8,15.3,602,28.3,1442,,,,,,,10.6,230,1338,10,250,1520,3.4,2923,250
108,서울,1981-05-27,21.4,17,525,28.5,1428,,,,,,,12.2,250,1609,11,250,1610,3.5,3003,200
108,서울,1981-05-28,16.9,14.3,930,20.3,1830,6.88,1.1,318,4,318,8,13,270,1630,11.3,270,1630,5.8,4974,230
108,서울,1981-05-29,19.4,13.2,410,26.7,1531,,,,,,,11,200,1600,9.3,200,1600,4,3420,250
108,서울,1981-05-30,18.1,12.9,545,23.9,1540,1.5,.5,2145,.6,2138,.6,12.7,140,1515,9.3,140,1520,3.8,3322,50
108,서울,1981-05-31,16.2,11.9,2400,21.4,1456,3.35,.5,1110,.6,1052,1.2,12.3,250,1515,11,250,1520,3.8,3301,230
108,서울,1981-06-01,15.7,8.8,620,22.7,1553,,,,,,,8.6,270,2120,8,270,2120,2.8,2430,270
108,서울,1981-06-02,18.1,11.9,600,24.4,1438,,,,,,,11.3,200,1538,8.3,270,1510,2.5,2132,200
108,서울,1981-06-03,17.9,13.6,539,22.8,1730,.63,0,,0,,0,8.7,270,1817,6.2,270,1820,2.1,1835,270
108,서울,1981-06-04,19.3,15.4,2400,24.3,1414,3.63,0,,0,,0,11.6,230,1425,10,230,1440,3.8,3251,230
108,서울,1981-06-05,19.7,13.1,550,26.7,1448,,,,,,,11,250,1629,9.3,250,1640,2.8,2456,230
108,서울,1981-06-06,20.7,15.2,529,25.6,1621,.3,.1,1330,.1,1330,.1,11,250,1253,10.5,270,1810,3.6,3118,230
108,서울,1981-06-07,21.7,15.5,610,27.8,1515,,,,,,,11.2,230,1532,10,230,1530,3.1,2700,270
108,서울,1981-06-08,21.6,15.6,550,27.9,1409,,,,,,,8,270,1419,6.7,270,1420,2.1,1797,270
108,서울,1981-06-09,21,17.6,2400,25.5,1233,10.17,.1,2350,.7,2330,.4,9.1,290,1423,6.8,290,1450,2.1,1812,50
108,서울,1981-06-10,18.5,15.8,505,21.3,1805,12.27,.9,417,2.2,352,7.5,5.2,50,1301,3.9,50,1530,1.6,1414,50
108,서울,1981-06-11,20.2,17.6,630,23.6,1500,15.52,.2,2130,.5,2130,2,6.5,250,1500,6,250,1510,1.3,1100,250
108,서울,1981-06-12,21.9,16.8,553,27.6,1511,2.47,0,,0,,0,8.3,50,1522,5.7,270,1710,1.8,1558,50
108,서울,1981-06-13,22.6,18.3,452,28,1534,,,,,,,9.7,270,1753,8.7,270,1740,2.2,1918,270
108,서울,1981-06-14,22.5,16.9,550,27.8,1528,,,,,,,8.6,250,1508,5.3,250,1510,2.4,2073,230
108,서울,1981-06-15,22.5,16.6,620,28.8,1448,,,,,,,8.8,250,1452,7.2,250,1510,2.5,2136,250
108,서울,1981-06-16,23.5,18.2,518,30.7,1346,,,,,,,8.5,250,1352,6.5,250,1530,2.5,2120,250
108,서울,1981-06-17,24.2,20.5,620,30.3,1422,1.87,0,,0,,0,11,230,1828,8.3,230,1830,2.4,2054,250
108,서울,1981-06-18,24.6,20.8,600,29,1214,1.92,0,,0,,0,8.4,250,1327,6.5,250,1430,2.2,1937,230
108,서울,1981-06-19,23.4,21.3,2100,27.2,1301,8.32,1.3,1558,2.5,1540,3.6,6,50,2111,4.3,270,1620,1.4,1230,50
108,서울,1981-06-20,24.3,21,530,28.8,1350,3.75,.1,2010,.2,1920,.2,7,250,1828,6,250,1840,1.4,1226,50
108,서울,1981-06-21,24.2,22.6,300,26.3,1205,11.92,5,48,15.4,24,41.2,17.9,200,1654,12.5,200,1500,6,5193,200
108,서울,1981-06-22,23,20,658,28.8,1806,11.5,6,50,25.3,20,49,16.8,200,36,9.8,200,50,3.4,2919,230
108,서울,1981-06-23,22.8,17.6,600,27.4,1406,,,,,,,10.4,250,1504,9,270,1640,3.4,2922,270
108,서울,1981-06-24,21.8,16.4,600,25.6,1452,,,,,,,8.3,230,2037,5.7,230,1840,2.5,2166,180
108,서울,1981-06-25,22,18.8,613,25.8,1614,,,,,,,7.4,200,2117,5.3,200,2110,2,1737,230
108,서울,1981-06-26,23.4,17.4,530,30,1506,.27,0,,0,,0,8.3,230,1502,7.7,230,1530,2.2,1880,230
108,서울,1981-06-27,21.3,19.3,315,23.4,1655,13.43,.2,120,.4,120,.8,4.8,230,145,4.2,230,150,1.4,1230,270
108,서울,1981-06-28,23.3,21.6,600,27.6,1402,.9,0,,0,,0,8.6,230,1504,6.8,230,1500,2.5,2153,230
108,서울,1981-06-29,24,20.2,630,29.2,1620,.25,0,,0,,0,5.7,270,1500,5.3,270,2000,2.6,2205,270
108,서울,1981-06-30,25.3,21.4,330,30.5,1513,2.43,3.7,2030,3.8,2030,4.3,10.2,180,1931,7.5,180,1930,1.9,1641,180
108,서울,1981-07-01,22.9,21.9,1800,24.1,1210,19.58,6.5,2120,26.5,2030,137,6.8,140,2034,3.8,50,1740,1.5,1306,50
108,서울,1981-07-02,22.9,21.7,2354,23.8,1024,20.97,2.5,440,4.8,440,29.7,14.5,230,1432,10,230,1430,4.1,3532,200
108,서울,1981-07-03,21.7,20.6,2354,23.3,1710,14.13,2.7,500,5.9,420,8.1,6,200,348,3.5,200,350,2.3,1954,50
108,서울,1981-07-04,22.6,19.6,900,26.6,1726,4.12,1,900,3.1,820,5.4,6.6,180,2124,5.3,230,2400,2.1,1780,50
108,서울,1981-07-05,23.3,22,2200,25.4,100,17.97,4.7,2300,11.6,2300,42.3,15.2,180,420,12.8,200,820,5.7,4887,200
108,서울,1981-07-06,22.6,20.2,2400,25.8,1449,9.25,6.3,100,24.2,18,41.5,12.7,200,335,9,200,250,4.3,3755,200
108,서울,1981-07-07,22.8,19.7,400,27.1,1750,,,,,,,11,230,2120,5,230,2120,1.8,1588,200
108,서울,1981-07-08,23.7,20.4,400,27.3,1200,3.13,3,2040,3.7,1950,4,11.3,200,2155,7.7,200,2200,2.3,2010,200
108,서울,1981-07-09,22.6,20,2400,25.2,1715,5.47,2.2,153,6.3,103,17,11.3,200,55,8.7,200,100,4.2,3651,200
108,서울,1981-07-10,23.2,19.2,625,28.8,1601,,,,,,,9,230,1302,6.7,230,1320,2.7,2350,230
108,서울,1981-07-11,23.3,19.5,2400,28.8,1447,6.5,5.8,2330,8.6,2240,21.2,9.8,50,2230,6.3,50,2200,2.2,1934,50
108,서울,1981-07-12,21.5,19.4,42,24.3,1640,14.58,5.6,609,19.5,600,82.5,9.7,50,312,6.3,90,1640,2.5,2165,50
108,서울,1981-07-13,24.3,21,456,29.3,1506,4.3,.4,248,.7,228,1,7.5,200,1620,5.3,200,1630,2.2,1878,160
108,서울,1981-07-14,25.1,21.4,622,29.8,1438,,,,,,,7.8,250,1745,7,250,1730,2,1730,250
108,서울,1981-07-15,26.5,23.7,505,30.6,1357,,,,,,,10.5,230,1638,9,230,1630,3.1,2689,230
108,서울,1981-07-16,27.8,25.4,611,31.6,1542,,,,,,,9,250,1550,7,250,1600,2.8,2406,250
108,서울,1981-07-17,27.4,25.5,750,30.5,1430,1.18,1.8,700,2.8,644,3.2,9.3,270,1620,6.3,270,1600,2.9,2512,230
108,서울,1981-07-18,27.6,24.9,2400,31.6,1529,,,,,,,8.3,250,1612,6.7,250,1730,2.9,2532,230
108,서울,1981-07-19,27,23.7,530,31.8,1510,,,,,,,8,230,1538,5.7,230,1520,2.2,1880,250
108,서울,1981-07-20,26.1,22.9,400,31.8,1536,,,,,,,8,250,1800,7,250,1830,2.8,2390,250
108,서울,1981-07-21,25.7,23.6,720,29.4,1730,.07,0,,0,,0,8,250,1841,5.3,250,1500,3,2566,270
108,서울,1981-07-22,26.5,23.6,600,32.1,1600,,,,,,,7,250,1750,6,250,1820,2.7,2360,230
108,서울,1981-07-23,26.9,24.7,620,31.9,1432,.95,0,,0,,0,7.7,250,1812,7.3,250,1810,2.6,2212,230
108,서울,1981-07-24,27.9,23.4,551,32.5,1557,,,,,,,6.6,200,1233,4.8,200,1710,2.1,1830,200
108,서울,1981-07-25,29.3,24.7,549,33.2,1452,,,,,,,7.5,270,2008,5.3,270,1840,1.9,1620,270
108,서울,1981-07-26,28.4,24.2,2017,33.9,1550,4.02,6.8,1940,23.2,1900,35.3,7.2,270,1340,6.7,270,1340,1.8,1574,50
108,서울,1981-07-27,25.5,24.1,600,28.5,1518,10.27,6.4,352,7.9,335,13,8,50,1658,4.7,50,1540,2.6,2280,50
108,서울,1981-07-28,26.1,22.6,600,30.9,1548,6.28,1.8,440,4.2,438,11.8,7.5,110,1611,5.7,250,2400,2.2,1888,50
108,서울,1981-07-29,26.7,25,553,29.6,1800,6.63,2.8,420,4,340,10.8,10.3,70,1322,8,70,1320,2.3,1962,50
108,서울,1981-07-30,28.7,24.3,608,33.3,1546,,,,,,,7.1,290,1936,5.3,290,1820,1.8,1588,20
108,서울,1981-07-31,30.5,25.7,530,35.2,1640,,,,,,,10,50,1432,5,50,1450,2.3,1980,50
108,서울,1981-08-01,27.6,27.2,2100,29.7,1200,3.82,.2,1910,.3,1855,.4,11,50,1027,5.7,50,930,2.9,2467,50
108,서울,1981-08-02,27,25.2,2400,30.2,1550,.17,.2,435,.2,435,.2,10.9,180,1555,8.3,180,1600,3.8,3271,160
108,서울,1981-08-03,26.3,25.1,630,28.8,1435,6.9,1.9,400,3.7,330,5.2,9.2,200,1922,6.3,250,1530,3.6,3076,230
108,서울,1981-08-04,26.8,22.5,2400,31.6,1541,.85,.2,520,.2,515,.2,8.6,50,2143,4.8,50,2110,2.7,2296,50
108,서울,1981-08-05,23.7,19,605,28.2,1700,,,,,,,8,250,1541,5.5,250,1520,2.6,2270,50
108,서울,1981-08-06,23.5,19.6,600,27.6,1219,2.75,0,,0,,0,9.4,200,2124,7.7,230,1300,2.7,2350,230
108,서울,1981-08-07,21.5,17.9,732,24.2,1500,6.67,2.6,340,6.7,300,17.9,8.4,270,353,5,250,1540,2.2,1860,230
108,서울,1981-08-08,23.4,20.9,948,27,1620,2.02,2.3,900,7.7,820,10.4,11,290,1824,7.8,230,1640,2.2,1858,20
108,서울,1981-08-09,25.8,22.5,600,30.6,1510,.8,.1,310,.1,242,.1,8.2,250,1539,6.3,250,1530,2.7,2292,230
108,서울,1981-08-10,24.7,22.1,607,27.3,1510,.65,0,,0,,0,4.5,50,902,2.3,50,920,1,890,50
108,서울,1981-08-11,26.1,21.7,640,31,1524,,,,,,,9.6,270,1648,8,270,1640,2.2,1923,250
108,서울,1981-08-12,25,20.4,610,30.2,1602,,,,,,,8,230,1228,4.5,230,1300,1.8,1520,250
108,서울,1981-08-13,25.5,21.1,600,30,1700,.18,0,,0,,0,6.8,250,1518,5,250,1620,1.8,1585,360
108,서울,1981-08-14,27.2,21.7,602,33,1517,,,,,,,5.8,160,1627,3,160,1700,1.7,1436,50
108,서울,1981-08-15,26.7,21.6,610,31.6,1515,,,,,,,6.2,110,1235,3.3,110,1240,1.7,1510,50
108,서울,1981-08-16,25.9,20.9,630,31.4,1438,,,,,,,6,200,1405,3.7,200,1410,1.8,1574,20
108,서울,1981-08-17,24.8,23.1,800,26,1746,13.8,5,2125,9.4,2110,23.8,11.6,140,1753,6,180,1720,2.5,2120,20
108,서울,1981-08-18,25.3,23.4,2400,28.1,1426,4.48,.7,2,1.7,2330,2.9,8,160,129,4.7,160,130,1.9,1623,180
108,서울,1981-08-19,25.9,21.6,600,30.3,1332,,,,,,,5.1,50,913,3,250,1700,1.3,1150,50
108,서울,1981-08-20,24.2,22.5,2400,27.2,1120,7.83,3.8,1300,12.5,1247,22.7,7.2,270,2126,5,270,2140,1.7,1471,50
108,서울,1981-08-21,23.8,22.2,600,28.3,1622,,,,,,,7.1,250,1914,5.5,250,1920,2.4,2040,270
108,서울,1981-08-22,24.4,20.2,630,29.4,1546,,,,,,,10.2,250,1748,7.5,250,1750,2.8,2385,270
108,서울,1981-08-23,23.8,19.5,630,29.8,1624,,,,,,,9,270,1256,7.3,270,1310,3.1,2638,270
108,서울,1981-08-24,23.7,19.2,635,28.4,1337,,,,,,,7.6,250,1403,4.5,250,1420,1.7,1484,250
108,서울,1981-08-25,21.5,18.9,1420,23.2,18,16.17,5.3,1930,18.7,1900,45,8.3,180,1051,4.3,180,1100,1.9,1650,50
108,서울,1981-08-26,21.8,19.3,630,26.2,1603,2.08,.2,10,.3,10,.4,6.3,270,1337,5,250,1940,2.5,2166,270
108,서울,1981-08-27,23.4,18.3,652,30.2,1606,,,,,,,7.2,270,1920,5.2,270,1950,1.6,1425,270
108,서울,1981-08-28,24.2,18.8,620,30.1,1505,,,,,,,5.1,110,1627,3.3,110,1640,1.4,1200,50
108,서울,1981-08-29,24.5,19.6,652,30.1,1348,,,,,,,7,290,1440,4.3,290,1500,1.7,1456,50
108,서울,1981-08-30,23.6,22,800,25.8,1600,2.85,.3,1025,.5,1025,.7,5,50,1220,2.3,50,1540,1.2,1012,50
108,서울,1981-08-31,19,17.2,1650,22.7,30,19.5,3.5,1412,12,2250,63,8,50,1320,4.2,50,1950,2.3,1984,50
108,서울,1981-09-01,18.2,17.3,810,19.2,1830,20.83,6.5,720,19.5,706,64.4,12.2,50,928,6.8,20,1300,4.3,3721,50
108,서울,1981-09-02,22.1,18.7,0,26.7,1432,9.42,.5,10,2.1,2350,6.8,12.4,50,1402,7,50,1330,4.7,4036,50
108,서울,1981-09-03,20.7,18.8,2400,23,0,14.25,.7,1304,2.8,1120,13.6,10,50,1615,5.5,50,450,3.7,3229,50
108,서울,1981-09-04,20.5,15.6,638,25.4,1652,,,,,,,8.3,250,1902,5.7,250,1910,2.2,1938,250
108,서울,1981-09-05,21.3,15.7,630,27.3,1603,,,,,,,7.8,250,1628,5.3,270,1850,1.6,1389,250
108,서울,1981-09-06,22.1,16.8,600,28.2,1408,,,,,,,4.7,270,1946,3.7,270,1820,1.4,1226,50
108,서울,1981-09-07,22.5,16.9,634,28,1504,,,,,,,6,270,1549,4.7,250,1750,1.6,1369,50
108,서울,1981-09-08,22,17.6,2400,26.3,1338,1.33,1.5,2250,4.8,2250,5.3,15.2,200,2258,7,200,2250,3.3,2858,230
108,서울,1981-09-09,20,17.4,655,23.5,1534,1.33,.6,0,3,2351,2.7,8.2,230,2,6.3,230,10,2.6,2262,270
108,서울,1981-09-10,20.2,15.8,650,25.5,1414,,,,,,,6.9,180,1517,5.3,180,1600,1.8,1588,20
108,서울,1981-09-11,19.8,17,610,24.7,1543,,,,,,,8.9,250,1931,6,250,1840,2.3,2028,250
108,서울,1981-09-12,17.4,13.6,2400,20.8,1228,,,,,,,10.6,270,1522,7,270,1500,2.6,2256,270
108,서울,1981-09-13,16.6,11.6,637,22.4,1531,,,,,,,10.3,270,1638,7,270,1750,2.7,2294,270
108,서울,1981-09-14,17,11.6,652,22.6,1605,,,,,,,8.9,270,1312,5,270,1040,2.4,2094,290
108,서울,1981-09-15,17.5,11.8,658,23.4,1523,,,,,,,8.8,270,1806,6.3,270,1810,2,1742,270
108,서울,1981-09-16,18.1,12.9,706,23.7,1523,,,,,,,6.9,230,1327,4.7,230,1340,1.8,1545,50
108,서울,1981-09-17,19.5,16,400,24.9,1552,,,,,,,6.8,180,1230,4.3,180,1240,2.1,1830,50
108,서울,1981-09-18,21.2,17.9,705,25.8,1433,,,,,,,7.2,270,1636,4.8,270,1640,1.9,1623,270
108,서울,1981-09-19,20.6,16.4,625,26,1558,,,,,,,5.1,250,1939,3.7,250,1940,1.5,1276,50
108,서울,1981-09-20,22.2,17,712,28.6,1523,,,,,,,8.5,290,2028,5.7,290,2040,1.7,1510,50
108,서울,1981-09-21,23.1,18.2,607,28.8,1445,,,,,,,6.2,270,1333,4.7,270,1320,1.6,1381,270
108,서울,1981-09-22,23.2,17.4,658,29,1418,,,,,,,7.5,290,1608,5,290,1600,1.9,1660,360
108,서울,1981-09-23,22.9,17.7,642,29,1517,,,,,,,3.5,50,1105,2.3,50,1120,1.3,1096,50
108,서울,1981-09-24,19.5,15.4,1650,22.4,0,14.12,3.8,1610,8.8,1540,36.2,11.2,20,1913,6,50,2140,3,2571,50
108,서울,1981-09-25,20.4,17.2,350,25.2,1555,1.23,,,,,0,11.5,50,1150,5.2,50,100,2.6,2232,50
108,서울,1981-09-26,20.8,14.7,700,27.5,1600,,,,,,,8.4,200,1342,5.7,200,1400,2.2,1910,50
108,서울,1981-09-27,20,15.9,720,25.4,1456,,,,,,,9.5,290,2010,7.7,320,2340,2.5,2154,270
108,서울,1981-09-28,17.2,12.5,520,21.7,1457,,,,,,,10,270,54,7,270,100,3.2,2787,50
108,서울,1981-09-29,16.7,12.4,552,21.7,1457,,,,,,,4.8,50,742,3.7,50,750,2,1760,50
108,서울,1981-09-30,17.7,15.5,600,22,1538,,,,,,,5.5,250,1400,4.3,250,1400,1.7,1458,20
108,서울,1981-10-01,17.7,13.6,710,23.3,1352,,,,,,,7.2,270,1440,5.8,270,1440,2.2,1936,250
108,서울,1981-10-02,16.2,12.7,610,21.4,1600,,,,,,,10,250,1604,7.3,250,1630,3.4,2929,270
108,서울,1981-10-03,16.7,10.8,649,22.8,1604,,,,,,,7.8,270,1620,6,270,1640,1.4,1202,270
108,서울,1981-10-04,14.9,12.4,545,17.6,1508,5.85,.5,2300,1.7,2240,4,5.2,90,1309,3.3,270,2350,1.6,1396,50
108,서울,1981-10-05,16.3,12.8,400,21.6,1520,4.25,.6,20,2.2,0,4.6,9.8,270,1339,5.7,270,1310,2.7,2354,270
108,서울,1981-10-06,16.8,13.5,710,21.2,1526,,,,,,,7.5,270,1510,5,270,1520,1.9,1659,20
108,서울,1981-10-07,17.3,13.2,705,21.8,1457,,,,,,,5.1,50,1204,2.8,50,1210,.9,799,360
108,서울,1981-10-08,16.7,12.4,2400,21.8,1519,2.5,.1,550,.2,600,.4,19,230,2108,10.3,230,2110,3.3,2828,50
108,서울,1981-10-09,12.7,10.5,338,16,1437,,,,,,,19.3,270,1358,12,270,1200,6.9,5940,270
108,서울,1981-10-10,15,9.5,722,20.8,1413,,,,,,,11.7,270,1502,8.3,270,1650,2.9,2504,250
108,서울,1981-10-11,15.6,10.3,700,21.2,1419,,,,,,,9,230,1512,6.7,230,1620,2.3,2014,20
108,서울,1981-10-12,15.7,11.5,610,21.4,1551,,,,,,,5.8,270,1702,4.3,270,1720,1.6,1354,20
108,서울,1981-10-13,14.7,10.2,2400,19.2,1506,.27,0,,0,,0,12.7,230,1518,8.2,230,1530,2.7,2309,360
108,서울,1981-10-14,11.4,6.6,631,16.7,1512,,,,,,,8.5,250,1618,5.7,230,1520,2.2,1892,270
108,서울,1981-10-15,12.7,7.2,652,18.4,1440,,,,,,,10.5,270,1525,6.7,230,1420,2.3,1952,20
108,서울,1981-10-16,14.8,9.7,540,20.4,1517,,,,,,,9.4,200,1410,5.5,200,1420,2.2,1935,230
108,서울,1981-10-17,17.5,12.7,630,23.2,1529,2.25,.3,2330,1.3,2300,2.2,6.2,110,1530,5,320,2400,2.1,1810,50
108,서울,1981-10-18,15.6,12.6,600,19.9,1609,6.25,.6,350,2.6,340,8.9,7.5,290,2028,5.2,290,2040,2,1749,270
108,서울,1981-10-19,14.6,10.5,515,18.2,1520,,,,,,,10,50,2121,5.7,50,1640,2.8,2417,50
108,서울,1981-10-20,13.8,10,630,18.9,1458,,,,,,,7.8,50,758,4,50,200,2.6,2254,50
108,서울,1981-10-21,16.1,10.4,510,21.4,1434,1.75,.1,2230,.3,2230,.4,6.8,50,1012,4,50,1320,2.2,1870,50
108,서울,1981-10-22,10.1,3,2400,15.8,0,8.25,.3,500,1.3,447,3.6,16.4,270,1851,9.2,270,2020,5.5,4765,270
108,서울,1981-10-23,3.1,.6,715,6.1,1445,2.85,0,,0,,0,18,270,1357,10.3,270,1540,5.6,4835,270
108,서울,1981-10-24,6.8,3.6,800,10.5,1522,.08,0,,0,,0,13,270,1558,7,270,1610,3.8,3322,270
108,서울,1981-10-25,7.6,2.6,720,12.6,1434,.17,0,,0,,0,12.9,270,1510,7.8,270,1510,2.2,1875,270
108,서울,1981-10-26,9.2,3.3,652,15.2,1430,,,,,,,7,250,1310,5,250,1340,1.7,1509,20
108,서울,1981-10-27,10.3,5,710,14.7,1525,,,,,,,4.3,50,902,2.3,50,900,1.2,1007,50
108,서울,1981-10-28,10.5,8.6,2400,11.7,1512,5.63,1.3,1412,3.4,1356,9.4,10.3,160,1521,6.5,160,1530,1.8,1593,20
108,서울,1981-10-29,10.7,7.4,630,14.8,1423,,,,,,,9,250,1554,5.7,250,1610,2.5,2136,290
108,서울,1981-10-30,12.5,7.3,710,18.2,1418,,,,,,,12.5,200,1558,7.3,200,1610,3.1,2690,50
108,서울,1981-10-31,10.5,4.6,2400,13.9,50,.67,.5,506,.6,445,.6,10.6,250,1450,7.5,270,1630,4.7,4018,270
108,서울,1981-11-01,7.7,1.9,730,13.6,1530,,,,,,,6.7,50,2340,3.7,50,2400,1.3,1156,50
108,서울,1981-11-02,9.3,7.9,2400,10.8,15,14.58,,,,,16.8,8.8,270,2000,5.3,270,1950,2.9,2466,50
108,서울,1981-11-03,7.6,5.2,2400,10.8,1348,3.17,,,,,9.2,15,250,1421,10,250,1430,4,3482,270
108,서울,1981-11-04,4.6,2.2,2400,7.1,1510,,,,,,,9.8,270,1020,5.8,270,100,3.4,2940,270
108,서울,1981-11-05,3.6,.7,550,5.8,1600,,,,,,,6.5,340,11,3.3,340,0,1.2,1017,320
108,서울,1981-11-06,4,-.2,2400,8.8,1418,,,,,,,11.1,270,1428,6.7,250,1200,2.7,2344,270
108,서울,1981-11-07,-1.6,-4.5,2400,1,1330,,,,,,,15.1,270,1418,9.5,270,1420,3.9,3368,270
108,서울,1981-11-08,-3,-7,740,1.8,1530,,,,,,,10.9,270,1435,6.3,270,1500,3.2,2782,270
108,서울,1981-11-09,-1,-6,750,3.8,1510,,,,,,,9,250,1546,5.8,250,1720,1.9,1666,50
108,서울,1981-11-10,2.5,-1,510,6.8,1440,7,,,,,4.6,6.9,290,2258,4,250,1600,1.8,1556,50
108,서울,1981-11-11,4.7,.4,750,8.2,1500,.17,,,,,0,12.4,270,1450,6.7,270,1450,2,1734,270
108,서울,1981-11-12,7.6,3.4,334,12.6,1553,,,,,,,11.6,270,1411,7.3,270,1410,2.8,2424,20
108,서울,1981-11-13,8.8,5,2400,13,1418,,,,,,,9.2,270,1225,6,230,1510,2.8,2410,230
108,서울,1981-11-14,6.3,1.2,800,11.2,1309,,,,,,,10.7,270,1400,7,270,1400,2.4,2052,270
108,서울,1981-11-15,8.4,6.8,2400,9.5,1145,4.38,,,,,11.7,9.3,50,1007,6,50,1150,1.8,1562,50
108,서울,1981-11-16,5.3,.7,2255,10,1405,5.42,,,,,.9,9.2,290,1811,6.3,290,1900,2.9,2510,270
108,서울,1981-11-17,2.4,-1.5,626,7,1558,,,,,,,7.1,290,246,4.3,290,310,2.1,1811,270
108,서울,1981-11-18,2,-1.8,712,6.5,1519,,,,,,,8.1,270,1425,5.3,270,1430,1.5,1338,20
108,서울,1981-11-19,5.2,1.1,640,8.2,1800,,,,,,,6.5,230,1940,4.3,230,1950,2.1,1789,50
108,서울,1981-11-20,6.9,1.8,2400,10.5,1458,3.42,,,,,2.2,10.2,250,1755,6.5,250,1810,2.9,2487,270
108,서울,1981-11-21,2.6,-.4,810,6.6,1554,,,,,,,10.8,270,1412,6.8,270,1420,3.6,3089,270
108,서울,1981-11-22,3.3,-1.3,610,8.2,1442,,,,,,,7.2,50,1251,4.2,50,1150,1.3,1155,50
108,서울,1981-11-23,5.5,1.9,2400,9,1552,,,,,,,11.1,270,1701,6.5,270,1800,3.2,2779,270
108,서울,1981-11-24,1.6,-1.2,700,5.1,1529,,,,,,,8.6,290,2021,5.2,270,1510,2.8,2420,270
108,서울,1981-11-25,2.1,-1.1,430,4.7,1540,,,,,,,5.2,50,1032,3,50,1030,1.3,1082,50
108,서울,1981-11-26,4.5,-.2,530,10.5,1500,,,,,,,7.6,290,2240,5,290,2240,2.2,1871,270
108,서울,1981-11-27,.3,-3.8,2400,3.8,1350,,,,,,,10.8,270,1855,7,270,1920,3.5,2985,270
108,서울,1981-11-28,-2.5,-5.9,810,1.8,1352,,,,,,,7.5,250,1502,5.7,250,1510,2.4,2040,270
108,서울,1981-11-29,-1,-3.9,300,2.8,1523,,,,,,,5.3,230,1413,3.7,230,1430,1.1,960,290
108,서울,1981-11-30,.4,-3.2,720,4.9,1344,5.27,,,,,1.3,7.1,290,2229,4.8,290,1940,1.4,1195,20
108,서울,1981-12-01,-5.5,-9.4,2400,.4,0,,,,,,,13.2,270,1502,8.7,270,1500,5.3,4592,270
